source,target,weight
Gene_063,Gene_117,0.9843708609008878
Gene_063,Gene_141,-0.8044844472984943
Gene_063,Gene_079,0.8636512549760818
Gene_063,Gene_019,0.8267036235057231
Gene_063,Gene_119,-0.983908420265374
Gene_063,Gene_105,-0.9958093633109654
Gene_063,Gene_082,-0.9524836302662028
Gene_063,Gene_083,0.9447009486543825
Gene_063,Gene_080,0.9775619165953717
Gene_063,Gene_076,-0.8547178873084377
Gene_063,Gene_016,-0.8350534993073921
Gene_063,Gene_097,0.9773927528345208
Gene_063,Gene_140,0.9513839648117184
Gene_063,Gene_093,0.9560082182524824
Gene_063,Gene_099,0.9558201227097193
Gene_063,Gene_036,-0.8732864022643335
Gene_063,Gene_084,0.9574038776993196
Gene_063,Gene_132,0.8617332610416851
Gene_063,Gene_075,-0.9553726523145112
Gene_063,Gene_040,-0.8781377570231332
Gene_063,Gene_054,0.9627895123162465
Gene_063,Gene_144,0.9842929733942881
Gene_063,Gene_065,0.9366350377898447
Gene_063,Gene_071,-0.9779225645108448
Gene_063,Gene_064,-0.9870398745873834
Gene_063,Gene_120,0.9689665937134802
Gene_063,Gene_149,0.9560573899120762
Gene_063,Gene_109,-0.9640031036870955
Gene_063,Gene_061,-0.8634167774896739
Gene_063,Gene_049,0.9280236358710982
Gene_063,Gene_025,0.912836427604463
Gene_063,Gene_087,0.9702560524037018
Gene_063,Gene_033,-0.8547275817234498
Gene_056,Gene_066,-0.9097884198001539
Gene_056,Gene_092,-0.9934819122397623
Gene_056,Gene_091,-0.9274248448180601
Gene_056,Gene_069,-0.9889863661290206
Gene_056,Gene_070,0.8500615256129362
Gene_056,Gene_108,-0.9370426802621771
Gene_056,Gene_112,-0.859506747224351
Gene_056,Gene_111,-0.8353960295700094
Gene_056,Gene_098,-0.8910281570357221
Gene_056,Gene_146,0.9192797572736993
Gene_056,Gene_147,-0.9603063183490956
Gene_056,Gene_148,-0.8970526073949499
Gene_056,Gene_139,0.9908736034045343
Gene_056,Gene_121,-0.9699499800731716
Gene_056,Gene_030,0.9828035738163784
Gene_056,Gene_041,0.8498782206184053
Gene_056,Gene_050,0.8243563412426897
Gene_056,Gene_024,-0.9059616402012098
Gene_056,Gene_044,0.9224112811243668
Gene_056,Gene_086,-0.9593721348289502
Gene_056,Gene_038,-0.9415955587562818
Gene_056,Gene_031,0.9847985045422978
Gene_056,Gene_032,-0.870008183600668
Gene_056,Gene_006,-0.9940228629512478
Gene_056,Gene_128,0.9534175519438789
Gene_056,Gene_138,0.9837163708318762
Gene_056,Gene_126,0.8797190449388552
Gene_056,Gene_047,-0.8117635403074596
Gene_056,Gene_088,-0.9131768842281252
Gene_056,Gene_117,-0.919251016063088
Gene_056,Gene_067,-0.8700671219963103
Gene_056,Gene_078,-0.8559752644305861
Gene_056,Gene_079,-0.9853732884275817
Gene_056,Gene_058,-0.9372016338434744
Gene_056,Gene_037,-0.8386198126248515
Gene_056,Gene_119,0.8417710261302404
Gene_056,Gene_105,0.9024278323192474
Gene_056,Gene_082,0.9829558891224489
Gene_056,Gene_145,-0.8280744110387754
Gene_056,Gene_142,0.9164776003311325
Gene_056,Gene_083,-0.9754242166089687
Gene_056,Gene_027,-0.8401998622129873
Gene_056,Gene_134,-0.9073931007280515
Gene_056,Gene_137,-0.9378719851631625
Gene_056,Gene_068,0.9456921085553215
Gene_056,Gene_080,-0.9526266848094411
Gene_056,Gene_076,0.9907916594509751
Gene_056,Gene_048,-0.9540928482970357
Gene_056,Gene_101,-0.9349973841029305
Gene_056,Gene_097,-0.8156171375177549
Gene_056,Gene_099,-0.9769305929604982
Gene_056,Gene_075,0.9670172026843877
Gene_056,Gene_028,-0.9358508193776249
Gene_056,Gene_054,-0.9700049579472337
Gene_056,Gene_144,-0.926585676388349
Gene_056,Gene_065,-0.9737149896179543
Gene_056,Gene_071,0.9409813830644228
Gene_056,Gene_064,0.8956871579981175
Gene_056,Gene_120,-0.9589857653647053
Gene_056,Gene_109,0.9350672509797425
Gene_056,Gene_021,-0.9607912833269439
Gene_056,Gene_025,-0.9767316091570228
Gene_020,Gene_074,0.9888356305659163
Gene_020,Gene_089,0.8213184934807808
Gene_020,Gene_090,0.9882641909774251
Gene_020,Gene_094,0.9919676329193194
Gene_020,Gene_115,-0.9360701335848829
Gene_020,Gene_127,0.8393978789080019
Gene_020,Gene_110,0.8902235862994462
Gene_020,Gene_116,0.8980906679894917
Gene_020,Gene_133,-0.9552112110848909
Gene_020,Gene_034,0.833602704486667
Gene_020,Gene_035,0.8595029339934315
Gene_020,Gene_052,0.9301116066846437
Gene_020,Gene_023,0.9659511471290618
Gene_020,Gene_014,-0.9825306117084013
Gene_020,Gene_118,-0.8553867663011242
Gene_020,Gene_059,0.9884577717586767
Gene_020,Gene_113,-0.9686908914491819
Gene_020,Gene_136,0.8443594163422277
Gene_020,Gene_042,-0.8736880453581685
Gene_020,Gene_085,0.8781423133370443
Gene_020,Gene_003,-0.9862898719638327
Gene_020,Gene_141,-0.818112982236943
Gene_020,Gene_051,-0.9811366836451273
Gene_020,Gene_017,0.9731879977764003
Gene_020,Gene_100,0.988945243258833
Gene_020,Gene_103,0.9906994252105528
Gene_020,Gene_150,-0.8218471438925109
Gene_020,Gene_096,0.8210039039166772
Gene_020,Gene_106,0.8442759581492822
Gene_020,Gene_043,0.8423599392136077
Gene_020,Gene_073,-0.9365931398772218
Gene_020,Gene_102,-0.819693805280546
Gene_020,Gene_022,-0.9792297786652698
Gene_020,Gene_057,-0.8330838021096783
Gene_020,Gene_107,0.8431052852191272
Gene_020,Gene_131,0.9737223583734762
Gene_020,Gene_095,-0.8835002437453432
Gene_020,Gene_018,-0.9794078422968588
Gene_020,Gene_062,-0.9572359360983852
Gene_020,Gene_143,-0.9743349537043036
Gene_020,Gene_081,0.8863432028656301
Gene_020,Gene_010,-0.939105028598692
Gene_020,Gene_015,0.9607748333869451
Gene_020,Gene_029,0.9688402061190293
Gene_020,Gene_125,0.974629077106376
Gene_020,Gene_011,-0.9551821963372056
Gene_020,Gene_124,0.9322059660246546
Gene_072,Gene_066,-0.9376485325806373
Gene_072,Gene_091,-0.9046122265023722
Gene_072,Gene_077,0.9940131830010697
Gene_072,Gene_112,-0.9631250054690655
Gene_072,Gene_111,-0.9787509846113078
Gene_072,Gene_098,-0.9494094183115374
Gene_072,Gene_116,0.949132299314213
Gene_072,Gene_133,-0.8865250761278292
Gene_072,Gene_130,-0.9856240912250794
Gene_072,Gene_148,-0.9452402395834855
Gene_072,Gene_121,-0.8408791820345823
Gene_072,Gene_030,0.8279944339434212
Gene_072,Gene_034,0.9748299089206068
Gene_072,Gene_024,-0.9379576387988319
Gene_072,Gene_023,0.88127655034416
Gene_072,Gene_086,-0.8711712287448933
Gene_072,Gene_038,-0.8921653519751099
Gene_072,Gene_039,-0.9904224652199101
Gene_072,Gene_032,-0.9602663880982121
Gene_072,Gene_118,-0.9593104619492276
Gene_072,Gene_113,-0.8446468531343535
Gene_072,Gene_042,-0.9630497016872293
Gene_072,Gene_088,-0.9115773149819124
Gene_072,Gene_085,0.9570438317065633
Gene_072,Gene_135,-0.9882992300797812
Gene_072,Gene_067,-0.940577943692213
Gene_072,Gene_078,-0.9689124187538874
Gene_072,Gene_058,-0.9066306694647502
Gene_072,Gene_037,-0.9804983497820414
Gene_072,Gene_145,-0.9711062093575978
Gene_072,Gene_142,0.9334955237339664
Gene_072,Gene_027,-0.9724943599404775
Gene_072,Gene_134,-0.9150967098125931
Gene_072,Gene_150,-0.9794132225179955
Gene_072,Gene_137,-0.9084951842261138
Gene_072,Gene_068,0.8866458810594314
Gene_072,Gene_096,0.9788838856284084
Gene_072,Gene_106,0.9651928663213879
Gene_072,Gene_043,0.973082543013705
Gene_072,Gene_048,-0.8804668996539909
Gene_072,Gene_101,-0.9026765295364786
Gene_072,Gene_026,-0.9869646542182814
Gene_072,Gene_107,0.9698383645646005
Gene_072,Gene_028,-0.882583298379106
Gene_072,Gene_122,0.9828152713115356
Gene_072,Gene_095,-0.9429913725611424
Gene_072,Gene_046,-0.9777389815769796
Gene_072,Gene_123,0.9726069060397395
Gene_072,Gene_002,0.9740849496578972
Gene_072,Gene_021,-0.8573284377849881
Gene_072,Gene_114,0.9706226967402645
Gene_072,Gene_011,-0.8128319930725726
Gene_066,Gene_092,0.9370004790331464
Gene_066,Gene_091,0.9822584698909063
Gene_066,Gene_077,-0.9454638069618893
Gene_066,Gene_069,0.8786896338023991
Gene_066,Gene_112,0.9858405061753515
Gene_066,Gene_111,0.9824714003149458
Gene_066,Gene_098,0.9905692334659811
Gene_066,Gene_116,-0.8047947337720907
Gene_066,Gene_130,0.9517737148359031
Gene_066,Gene_148,0.9917708882547982
Gene_066,Gene_139,-0.8903183346812268
Gene_066,Gene_121,0.96823486082381
Gene_066,Gene_030,-0.9616792990087802
Gene_066,Gene_034,-0.8698444298250289
Gene_066,Gene_024,0.9887581460652406
Gene_066,Gene_086,0.9801785871472467
Gene_066,Gene_038,0.9835050378834533
Gene_066,Gene_039,0.928483736836949
Gene_066,Gene_031,-0.8573017074822757
Gene_066,Gene_032,0.9873250525192029
Gene_066,Gene_118,0.8399254202427768
Gene_066,Gene_006,0.9117761228385408
Gene_066,Gene_138,-0.9441510819484499
Gene_066,Gene_042,0.8318914187124535
Gene_066,Gene_088,0.9814298276945436
Gene_066,Gene_085,-0.8181197612952846
Gene_066,Gene_135,0.9334106555949011
Gene_066,Gene_067,0.975928736777141
Gene_066,Gene_078,0.982196238307612
Gene_066,Gene_079,0.9323274090586028
Gene_066,Gene_058,0.9895537992943733
Gene_066,Gene_037,0.9828483578738093
Gene_066,Gene_082,-0.8398285772720564
Gene_066,Gene_145,0.9745651415068569
Gene_066,Gene_142,-0.9958260654988375
Gene_066,Gene_083,0.8344095441467935
Gene_066,Gene_027,0.980889533931644
Gene_066,Gene_134,0.9836839644854458
Gene_066,Gene_150,0.8788542832835214
Gene_066,Gene_137,0.985300051601805
Gene_066,Gene_068,-0.9823841843477236
Gene_066,Gene_096,-0.8824275517372683
Gene_066,Gene_076,-0.9407449861211434
Gene_066,Gene_106,-0.8553837637578855
Gene_066,Gene_043,-0.8570450142978373
Gene_066,Gene_048,0.9783517330413746
Gene_066,Gene_101,0.9867490816897747
Gene_066,Gene_099,0.8287450738338438
Gene_066,Gene_026,0.943126386468346
Gene_066,Gene_075,-0.8159763830620549
Gene_066,Gene_107,-0.8527108838071392
Gene_066,Gene_028,0.9768144131074383
Gene_066,Gene_054,0.8067573330746184
Gene_066,Gene_122,-0.9161921139325139
Gene_066,Gene_065,0.8382648062518379
Gene_066,Gene_046,0.8979650216231039
Gene_066,Gene_123,-0.9438956843510541
Gene_066,Gene_002,-0.8942138084615053
Gene_066,Gene_021,0.9753484136958119
Gene_066,Gene_025,0.8695175701116942
Gene_066,Gene_114,-0.9021586558127372
Gene_092,Gene_091,0.9510320182333739
Gene_092,Gene_069,0.9839558070307841
Gene_092,Gene_070,-0.8126838191361155
Gene_092,Gene_108,0.9091350889575934
Gene_092,Gene_112,0.898216781337446
Gene_092,Gene_111,0.8762188047920876
Gene_092,Gene_098,0.9237811009803635
Gene_092,Gene_130,0.8097778540570401
Gene_092,Gene_146,-0.8916828261581383
Gene_092,Gene_147,0.9417571530230449
Gene_092,Gene_148,0.9287041662210914
Gene_092,Gene_139,-0.9859127626844084
Gene_092,Gene_121,0.9827717305584034
Gene_092,Gene_030,-0.9911255452463115
Gene_092,Gene_041,-0.8098924353664909
Gene_092,Gene_024,0.9333211161847004
Gene_092,Gene_044,-0.8895859174206229
Gene_092,Gene_086,0.9781439228572587
Gene_092,Gene_038,0.9637868825996246
Gene_092,Gene_031,-0.9749643720099694
Gene_092,Gene_032,0.9046291170317118
Gene_092,Gene_006,0.9894690728692624
Gene_092,Gene_128,-0.9313012225459829
Gene_092,Gene_138,-0.9872226407681772
Gene_092,Gene_126,-0.8470940509155536
Gene_092,Gene_088,0.9413047292760361
Gene_092,Gene_117,0.8894824636980407
Gene_092,Gene_067,0.8982780912923488
Gene_092,Gene_078,0.8953782491984251
Gene_092,Gene_079,0.9916622312504372
Gene_092,Gene_058,0.9599933873143327
Gene_092,Gene_037,0.879328896859127
Gene_092,Gene_119,-0.8022164246143362
Gene_092,Gene_105,-0.8705767240687032
Gene_092,Gene_082,-0.9696272775249511
Gene_092,Gene_145,0.8716859280065326
Gene_092,Gene_142,-0.9442208167059024
Gene_092,Gene_083,0.9674910481948636
Gene_092,Gene_027,0.8807004036022688
Gene_092,Gene_134,0.9353047262001197
Gene_092,Gene_137,0.957188025542891
Gene_092,Gene_068,-0.9685062056804634
Gene_092,Gene_080,0.929585597777916
Gene_092,Gene_076,-0.9934792924115223
Gene_092,Gene_048,0.9767197378462233
Gene_092,Gene_101,0.9571207784010775
Gene_092,Gene_099,0.9582192532068048
Gene_092,Gene_075,-0.950001665618656
Gene_092,Gene_028,0.951554137521833
Gene_092,Gene_054,0.9491150343127759
Gene_092,Gene_144,0.8964883066184081
Gene_092,Gene_065,0.9574706985674154
Gene_092,Gene_071,-0.9169291817313858
Gene_092,Gene_064,-0.86527379920324
Gene_092,Gene_120,0.9379951159075745
Gene_092,Gene_109,-0.9044796031883543
Gene_092,Gene_123,-0.8077690684041042
Gene_092,Gene_021,0.9730229345687552
Gene_092,Gene_025,0.9721634584594193
Gene_091,Gene_077,-0.9149421478773828
Gene_091,Gene_069,0.903760240460081
Gene_091,Gene_112,0.9685240663775677
Gene_091,Gene_111,0.9633667589719564
Gene_091,Gene_098,0.9818501628600634
Gene_091,Gene_130,0.9314820913090597
Gene_091,Gene_147,0.8210448561965664
Gene_091,Gene_148,0.9857930053968484
Gene_091,Gene_139,-0.912356372707739
Gene_091,Gene_121,0.9724609561131957
Gene_091,Gene_030,-0.969866707722142
Gene_091,Gene_034,-0.8224528058263445
Gene_091,Gene_024,0.9785330075388063
Gene_091,Gene_086,0.9828974562572369
Gene_091,Gene_038,0.987041087080673
Gene_091,Gene_039,0.8982354566504885
Gene_091,Gene_031,-0.8828694499674502
Gene_091,Gene_032,0.974039478805876
Gene_091,Gene_006,0.9309912094650071
Gene_091,Gene_128,-0.808004203297558
Gene_091,Gene_138,-0.9563835588394606
Gene_091,Gene_088,0.9852731244245264
Gene_091,Gene_135,0.8995563102525997
Gene_091,Gene_067,0.9584979110420789
Gene_091,Gene_078,0.9669040698649325
Gene_091,Gene_079,0.9491350858186707
Gene_091,Gene_058,0.9862163431824568
Gene_091,Gene_037,0.9631578624823337
Gene_091,Gene_082,-0.8709877388653873
Gene_091,Gene_145,0.9543567500054372
Gene_091,Gene_142,-0.9875460147481805
Gene_091,Gene_083,0.8729202943372559
Gene_091,Gene_027,0.9616335366267961
Gene_091,Gene_134,0.9728325896886882
Gene_091,Gene_150,0.8361129031945643
Gene_091,Gene_137,0.9821931858303015
Gene_091,Gene_068,-0.9788500873064028
Gene_091,Gene_080,0.8020391316084797
Gene_091,Gene_096,-0.8435502077292553
Gene_091,Gene_076,-0.9580534230026211
Gene_091,Gene_106,-0.8084178199099493
Gene_091,Gene_043,-0.8161763632121453
Gene_091,Gene_048,0.9873844229302502
Gene_091,Gene_101,0.9824754390284509
Gene_091,Gene_099,0.8596270400972204
Gene_091,Gene_026,0.9092646855112512
Gene_091,Gene_075,-0.8452272014786404
Gene_091,Gene_107,-0.8056437714289599
Gene_091,Gene_028,0.980662997773312
Gene_091,Gene_054,0.8389342499914244
Gene_091,Gene_122,-0.8899670447862487
Gene_091,Gene_065,0.8623454383735755
Gene_091,Gene_120,0.8216583067707209
Gene_091,Gene_046,0.8540811986024035
Gene_091,Gene_123,-0.9164130440077469
Gene_091,Gene_002,-0.859794141136184
Gene_091,Gene_021,0.9702103634182964
Gene_091,Gene_025,0.8901140513819294
Gene_091,Gene_114,-0.8784309012509179
Gene_074,Gene_089,0.8480313185040006
Gene_074,Gene_090,0.9855021421421809
Gene_074,Gene_094,0.9893503645164908
Gene_074,Gene_115,-0.9487043841473325
Gene_074,Gene_127,0.8547606429296621
Gene_074,Gene_110,0.9019517715580038
Gene_074,Gene_116,0.8660236869872173
Gene_074,Gene_133,-0.9333081194642008
Gene_074,Gene_035,0.8797097316135117
Gene_074,Gene_052,0.9375668172016387
Gene_074,Gene_023,0.9447888075458197
Gene_074,Gene_014,-0.9762719960855751
Gene_074,Gene_118,-0.8228795506297151
Gene_074,Gene_059,0.9782307559814066
Gene_074,Gene_113,-0.9519644890052883
Gene_074,Gene_136,0.8667324176211659
Gene_074,Gene_042,-0.8391872733650805
Gene_074,Gene_085,0.8475854055132338
Gene_074,Gene_003,-0.9836919760610368
Gene_074,Gene_129,0.8203039959638351
Gene_074,Gene_141,-0.8368218466723818
Gene_074,Gene_019,0.8193755724515184
Gene_074,Gene_051,-0.9790213877215966
Gene_074,Gene_017,0.975743978013885
Gene_074,Gene_100,0.9772586465388506
Gene_074,Gene_103,0.982299399153901
Gene_074,Gene_106,0.811353878369919
Gene_074,Gene_043,0.8032276852080693
Gene_074,Gene_016,-0.8223625377107777
Gene_074,Gene_073,-0.9412566091888163
Gene_074,Gene_102,-0.8391867214730648
Gene_074,Gene_022,-0.9738096403535963
Gene_074,Gene_057,-0.8522212794846025
Gene_074,Gene_107,0.8080256142443358
Gene_074,Gene_131,0.9763624944424584
Gene_074,Gene_095,-0.8586286769443161
Gene_074,Gene_018,-0.972423958473288
Gene_074,Gene_062,-0.9574550656065645
Gene_074,Gene_143,-0.9698140688515815
Gene_074,Gene_081,0.9016020019940401
Gene_074,Gene_010,-0.9373534050317992
Gene_074,Gene_015,0.970298830911356
Gene_074,Gene_029,0.9510035796116557
Gene_074,Gene_125,0.9728685289452439
Gene_074,Gene_011,-0.9422443109809079
Gene_074,Gene_124,0.9405156052191003
Gene_077,Gene_112,-0.9721304999999876
Gene_077,Gene_111,-0.9843420130443791
Gene_077,Gene_098,-0.9557279195164046
Gene_077,Gene_116,0.9452744682086058
Gene_077,Gene_133,-0.8781750818277627
Gene_077,Gene_130,-0.9878968941262655
Gene_077,Gene_148,-0.9549067516779558
Gene_077,Gene_121,-0.8557600703337592
Gene_077,Gene_030,0.8380345620203924
Gene_077,Gene_034,0.9721817259989624
Gene_077,Gene_024,-0.9460955508547807
Gene_077,Gene_023,0.8691813751319853
Gene_077,Gene_086,-0.8859675545498251
Gene_077,Gene_038,-0.9078453904076772
Gene_077,Gene_039,-0.9869288192612148
Gene_077,Gene_032,-0.967062196000037
Gene_077,Gene_118,-0.9569978625226386
Gene_077,Gene_113,-0.8348235535930957
Gene_077,Gene_138,0.8059096120448869
Gene_077,Gene_042,-0.9586299971669962
Gene_077,Gene_088,-0.9202168290767191
Gene_077,Gene_085,0.9486626797021127
Gene_077,Gene_135,-0.990410392221468
Gene_077,Gene_067,-0.946721399558734
Gene_077,Gene_078,-0.9738136107737272
Gene_077,Gene_058,-0.9164267110231118
Gene_077,Gene_037,-0.9837063439144428
Gene_077,Gene_145,-0.9772397795199154
Gene_077,Gene_142,0.9427228162563523
Gene_077,Gene_027,-0.9747048628163186
Gene_077,Gene_134,-0.9214826199676713
Gene_077,Gene_150,-0.9744185543482269
Gene_077,Gene_137,-0.9146082780836066
Gene_077,Gene_068,0.898274876522102
Gene_077,Gene_096,0.9769894271108209
Gene_077,Gene_106,0.9630983264775838
Gene_077,Gene_043,0.9734699493314427
Gene_077,Gene_048,-0.8880382990802087
Gene_077,Gene_101,-0.9129874002384017
Gene_077,Gene_026,-0.9873694270129163
Gene_077,Gene_107,0.9597156540227209
Gene_077,Gene_028,-0.8996852452188346
Gene_077,Gene_122,0.9764644913952335
Gene_077,Gene_095,-0.9305258623313112
Gene_077,Gene_046,-0.9785829829481987
Gene_077,Gene_123,0.9811779319223979
Gene_077,Gene_002,0.9774961042602043
Gene_077,Gene_021,-0.8686618332026683
Gene_077,Gene_114,0.9733119818182653
Gene_077,Gene_011,-0.8059868616338615
Gene_069,Gene_070,-0.8844215271572138
Gene_069,Gene_108,0.9579907063531162
Gene_069,Gene_112,0.8271172379080888
Gene_069,Gene_111,0.8005512283521106
Gene_069,Gene_098,0.8613348966701836
Gene_069,Gene_146,-0.939399410731415
Gene_069,Gene_147,0.9788352025085405
Gene_069,Gene_148,0.8663052533040774
Gene_069,Gene_139,-0.993471246967036
Gene_069,Gene_121,0.9595129001501428
Gene_069,Gene_030,-0.9687269926807285
Gene_069,Gene_041,-0.8819203647614575
Gene_069,Gene_050,-0.8615094957085943
Gene_069,Gene_024,0.8735871009145454
Gene_069,Gene_044,-0.9407566110094387
Gene_069,Gene_086,0.9390233749826706
Gene_069,Gene_038,0.9209763747431475
Gene_069,Gene_031,-0.9901367774787949
Gene_069,Gene_032,0.8380120960096455
Gene_069,Gene_006,0.9896652597938997
Gene_069,Gene_128,-0.9704735704310473
Gene_069,Gene_138,-0.9740584805685324
Gene_069,Gene_126,-0.91304864671394
Gene_069,Gene_047,0.846044454169237
Gene_069,Gene_088,0.8921947554290686
Gene_069,Gene_117,0.9370016244238784
Gene_069,Gene_067,0.8397810454446781
Gene_069,Gene_078,0.8254155134681429
Gene_069,Gene_079,0.9845143838961593
Gene_069,Gene_058,0.9126321869621411
Gene_069,Gene_037,0.8045209244042357
Gene_069,Gene_119,-0.8739044556041263
Gene_069,Gene_105,-0.9281120884206641
Gene_069,Gene_082,-0.988634392547576
Gene_069,Gene_142,-0.8908994683636933
Gene_069,Gene_083,0.9795967934765348
Gene_069,Gene_027,0.8042986452935934
Gene_069,Gene_134,0.8808285301831457
Gene_069,Gene_137,0.9139986166788479
Gene_069,Gene_068,-0.9261962806858433
Gene_069,Gene_080,0.9656625795858256
Gene_069,Gene_076,-0.9810505542849516
Gene_069,Gene_048,0.9396544213260972
Gene_069,Gene_101,0.913751530811195
Gene_069,Gene_097,0.8435749967099598
Gene_069,Gene_099,0.9845211635382893
Gene_069,Gene_075,-0.9793763904989207
Gene_069,Gene_028,0.9083790724012941
Gene_069,Gene_054,0.97832698084668
Gene_069,Gene_144,0.9463807765641498
Gene_069,Gene_065,0.9791639411468368
Gene_069,Gene_071,-0.9603477114833247
Gene_069,Gene_064,-0.9230657527794376
Gene_069,Gene_120,0.9681120486706627
Gene_069,Gene_149,0.8004273359295766
Gene_069,Gene_109,-0.951340518139641
Gene_069,Gene_021,0.9470490830973777
Gene_069,Gene_025,0.9791787643346559
Gene_069,Gene_087,0.8361604511424322
Gene_089,Gene_090,0.8617521019541863
Gene_089,Gene_094,0.8512905130518068
Gene_089,Gene_070,-0.8562869453644166
Gene_089,Gene_115,-0.956705644515641
Gene_089,Gene_127,0.988832384191234
Gene_089,Gene_110,0.9854508777540022
Gene_089,Gene_041,-0.8567548682126417
Gene_089,Gene_035,0.9926587965803666
Gene_089,Gene_052,0.9653480649560975
Gene_089,Gene_050,-0.8842659741229442
Gene_089,Gene_045,0.9806373502401954
Gene_089,Gene_014,-0.8403125829322262
Gene_089,Gene_059,0.8305072218305218
Gene_089,Gene_104,0.9656816739033077
Gene_089,Gene_136,0.9965521622927574
Gene_089,Gene_126,-0.8181194175330706
Gene_089,Gene_047,0.8912416123911948
Gene_089,Gene_003,-0.8570085033457057
Gene_089,Gene_129,0.9915246043128623
Gene_089,Gene_141,-0.9887333431892436
Gene_089,Gene_019,0.9863726690719307
Gene_089,Gene_119,-0.8592033542322268
Gene_089,Gene_105,-0.8017167088957783
Gene_089,Gene_051,-0.8867688994318745
Gene_089,Gene_017,0.9026725583775144
Gene_089,Gene_103,0.8120800372910035
Gene_089,Gene_016,-0.9925322232282723
Gene_089,Gene_073,-0.9486855839408197
Gene_089,Gene_097,0.8832232820764323
Gene_089,Gene_140,0.9211498317125583
Gene_089,Gene_093,0.9260044126199346
Gene_089,Gene_102,-0.9849179828525442
Gene_089,Gene_022,-0.8694040382115156
Gene_089,Gene_036,-0.9861910911960586
Gene_089,Gene_057,-0.9868771146511082
Gene_089,Gene_084,0.9265684025530082
Gene_089,Gene_132,0.982731696352252
Gene_089,Gene_040,-0.9857089914146571
Gene_089,Gene_131,0.9061851183312841
Gene_089,Gene_018,-0.8712505442626096
Gene_089,Gene_149,0.9076031260104794
Gene_089,Gene_061,-0.9850263845305297
Gene_089,Gene_049,0.9386266094234066
Gene_089,Gene_062,-0.9240149121422969
Gene_089,Gene_143,-0.8867939392950113
Gene_089,Gene_081,0.9711596720536365
Gene_089,Gene_010,-0.9264957250290183
Gene_089,Gene_087,0.8697946966587554
Gene_089,Gene_015,0.8972400840543843
Gene_089,Gene_033,-0.9721061430471515
Gene_089,Gene_125,0.8361132260069397
Gene_089,Gene_124,0.9244866713269242
Gene_090,Gene_094,0.9924947613025439
Gene_090,Gene_115,-0.961164721942066
Gene_090,Gene_127,0.8688781957346452
Gene_090,Gene_110,0.9242079387754909
Gene_090,Gene_116,0.8643440107452651
Gene_090,Gene_133,-0.9301981636795944
Gene_090,Gene_035,0.8939702281107419
Gene_090,Gene_052,0.9494881795276898
Gene_090,Gene_023,0.9405828559324025
Gene_090,Gene_014,-0.980351496601962
Gene_090,Gene_118,-0.820183942834357
Gene_090,Gene_059,0.9887013950125588
Gene_090,Gene_113,-0.9495686094992606
Gene_090,Gene_136,0.8820973784275021
Gene_090,Gene_042,-0.8354549967609236
Gene_090,Gene_085,0.8359231647573672
Gene_090,Gene_003,-0.9908991201253204
Gene_090,Gene_129,0.8393815591360391
Gene_090,Gene_141,-0.863204628731229
Gene_090,Gene_019,0.8336454538236177
Gene_090,Gene_051,-0.9866206098797734
Gene_090,Gene_017,0.9858085144365887
Gene_090,Gene_100,0.9784660736826354
Gene_090,Gene_103,0.9842246910205715
Gene_090,Gene_106,0.8006219265469672
Gene_090,Gene_043,0.8021055948497353
Gene_090,Gene_016,-0.8341580814410977
Gene_090,Gene_073,-0.9597821200623955
Gene_090,Gene_102,-0.8602119563400458
Gene_090,Gene_022,-0.9780969790807832
Gene_090,Gene_057,-0.8704455276094311
Gene_090,Gene_107,0.8034483229544969
Gene_090,Gene_131,0.9888243492355285
Gene_090,Gene_095,-0.853892948398964
Gene_090,Gene_018,-0.9902168448543563
Gene_090,Gene_062,-0.9750992558806841
Gene_090,Gene_143,-0.984803569686045
Gene_090,Gene_081,0.913004576990998
Gene_090,Gene_010,-0.9495912922193239
Gene_090,Gene_015,0.9728664437187846
Gene_090,Gene_029,0.9590947250565719
Gene_090,Gene_125,0.9711649495502599
Gene_090,Gene_011,-0.932691661974046
Gene_090,Gene_124,0.9466079899614146
Gene_094,Gene_115,-0.9533803620486083
Gene_094,Gene_127,0.8612599927450414
Gene_094,Gene_110,0.9110965806507852
Gene_094,Gene_116,0.8773779561092524
Gene_094,Gene_133,-0.9382452880488614
Gene_094,Gene_034,0.8032957216189338
Gene_094,Gene_035,0.8839055483151058
Gene_094,Gene_052,0.9431470291336919
Gene_094,Gene_023,0.9519291989053443
Gene_094,Gene_014,-0.9905424566608589
Gene_094,Gene_118,-0.8362858814540189
Gene_094,Gene_059,0.9890569533344199
Gene_094,Gene_113,-0.9607535298435154
Gene_094,Gene_136,0.869037543311959
Gene_094,Gene_042,-0.8514788373164558
Gene_094,Gene_085,0.8556082699770212
Gene_094,Gene_003,-0.992728231472013
Gene_094,Gene_129,0.8256756284247829
Gene_094,Gene_141,-0.8404279850189657
Gene_094,Gene_019,0.8235312318797008
Gene_094,Gene_051,-0.986768645707064
Gene_094,Gene_017,0.9838762318308125
Gene_094,Gene_100,0.9834137282328778
Gene_094,Gene_103,0.9832555832055875
Gene_094,Gene_106,0.8189956979136298
Gene_094,Gene_043,0.8155899561666877
Gene_094,Gene_016,-0.8222882510566946
Gene_094,Gene_073,-0.9553979736075371
Gene_094,Gene_102,-0.8457110306806892
Gene_094,Gene_022,-0.9821051719434718
Gene_094,Gene_057,-0.8531052760906174
